407466.244100196	12657001.1794190
410433.966863644	12649237.2255469
406431.285678009	12652033.4218214
407125.553927283	12652058.6141406
407567.009806143	12648875.6407753
418105.011703908	12681840.5312619
408682.358924434	12624352.9600599
417976.810891341	12653541.4628592
419145.051231875	12652325.9325118
407452.198812559	12645225.5950489
409063.715378978	12654866.7181026
407272.925660113	12653852.3107686
410991.073364754	12663097.2855212
409405.642835340	12648709.7448892
410165.460623882	12652298.2396036
407192.144754877	12655787.3304916
410780.513146159	12643966.5861796
410499.765822410	12644763.4363283
408641.673342653	12652757.3660708
411343.012074880	12645037.4141087
413017.587029342	12638644.0196325
407136.816057496	12653337.3735840
405383.792647902	12551677.5470303
404931.955943674	12570565.0369235
405577.326998914	12549341.4967308
405783.064801742	12552582.0481451
401309.340758445	12565516.1795206
405869.776491192	12551070.8708383
406023.795080651	12553428.6830592
410308.171988379	12545725.6985013
417316.265079975	12552357.1640392
410379.988823937	12585760.2263820
403284.280069606	12581946.3676130
405755.430668791	12552433.5942818
417365.975116307	12588560.8314772
403798.120956551	12585731.2071563
407007.364131357	12582747.8951273
405993.864344377	12575242.2768782
406748.750355259	12584307.9883995
405894.760906818	12552031.5281679
407509.494062939	12585185.5757427
404344.385142837	12573211.0937020
409371.309172612	12578897.9079957
411175.789168566	12554333.7928651
419928.508684105	12563371.8615808
412466.919317181	12564137.7008217
414937.282215981	12560013.7336216
409242.378064650	12567647.9323580
407798.547926804	12564688.6519144
410379.988823937	12585760.2263820
409195.620470033	12580453.0406795
417397.343698157	12551283.7347322
409530.488591538	12578165.1650599
417102.283646090	12550360.7045569
410501.841539933	12582087.4110657
409454.021463680	12577776.2529507
406346.939904454	12552328.9203621
409319.307725518	12573038.5421992
410584.773830285	12580516.9805274
417708.976533799	12550846.2387144
396898.837349332	12596901.3180528
409319.307725518	12573038.5421992
409944.382334340	12559793.8903485
410363.710335026	12579471.1959717
410515.024820276	12580321.7745827
413271.359156483	12565069.4755010
408428.662905635	12567676.4902622
411566.954889485	12581533.8701256
421491.934847176	12528086.1507925
417505.395961517	12550468.8415447
412049.343727150	12577516.8149820
410969.737018237	12572909.5323275
414220.592181641	12638603.3021194
415257.601015422	12691931.2806625
410141.694390829	12674833.6676582
412918.407887071	12638516.8627708
405709.167639073	12670868.4219977
412517.882245906	12668020.8684468
418100.160565600	12692783.7019646
419000.614957927	12650632.9361216
410349.272349875	12669730.1964693
417617.744802756	12650312.0249125
420961.834403145	12696857.3103534
418989.835166663	12681268.0562401
418277.812854956	12681898.0290224
417976.810891341	12653541.4628592
407549.047826765	12658430.9416667
418034.826183928	12653575.9995749
413875.740717800	12637795.5808621
417516.749580713	12642113.8522671
408421.452373244	12655968.2839986
410639.142335335	12632306.1987595
418347.935003948	12686199.5951455
411463.299574033	12648303.3914389
419641.072362067	12679587.8414427
407844.994744432	12647381.7644859
418500.800012569	12638878.0473564
414549.334842742	12675497.2656324
420489.636013831	12693470.0047309
410267.039349937	12691811.5368749
422403.674996105	12694890.5688196
410027.246043136	12694020.6981482
408170.160559045	12658489.6910959
408544.271151298	12655718.0395277
405341.392320366	12652480.9627559
408764.190611197	12656897.2313254
415735.753824593	12694225.6093454
406953.012902750	12656052.7464828
408493.151989611	12657642.7204736
415711.794586655	12694043.2475785
408613.734641981	12656958.8591425
418836.864889099	12569261.2313050
413271.359156483	12565069.4755010
418791.434873306	12584194.7788705
424936.958315840	12582273.6261697
420551.814615110	12591536.9566653
424518.223638598	12580797.0583839
418138.447092177	12593182.7886427
421998.935474803	12596041.6135091
418561.833612470	12594331.2431262
416132.089587954	12583433.6844647
415096.621144145	12587577.9498556
418169.698097766	12578750.4717123
419755.011188375	12590335.4357196
410379.988823937	12585760.2263820
418376.472298297	12591936.7954001
407165.241636667	12564515.6177157
407608.236288635	12586590.6512259
420383.785273377	12594118.8227998
406026.697205416	12574645.9334003
418853.460446877	12592689.2637701
418554.892811027	12592933.5594075
419755.011188375	12590335.4357196
418889.813896564	12591536.7404562
418381.070204331	12644613.8618602
414445.323969661	12632986.6535363
405016.576956803	12659312.6979515
401151.082558425	12578554.5079712
418941.857919782	12645754.1824989
402450.924809847	12572358.9130664
407165.241636667	12564515.6177157
405827.192415965	12574832.4899166
410494.006000767	12587081.2695445
407256.871456379	12642277.2655945
410698.074845189	12673029.7613858
416703.604231771	12691228.0647314
408581.166546151	12653019.7840095
413811.758288128	12637155.0195198
412881.401111043	12638676.9464966
415724.039025625	12694286.1565661
418989.835166663	12681268.0562401
412913.623678777	12676338.9657841
405957.775368447	12660592.9844996
418488.192426332	12687025.9139359
404948.711146703	12654909.0330385
415404.208252627	12637824.8598394
418293.792231726	12639459.9253087
408348.724455222	12671948.6459602
416479.780151336	12672982.4533477
419117.977216448	12643817.7441182
405973.081523572	12636584.1148560
418415.026762023	12639088.3577008
409378.158229338	12669103.3646439
420410.431986136	12690964.9097968
417516.749580713	12642113.8522671
422221.661782408	12694322.9567815
417853.609966547	12645254.9664964
407729.524364354	12686078.3722340
420226.824635602	12690419.4556240
415922.502476350	12638537.3871948
420371.080643208	12705659.9334417
405957.775368447	12660592.9844996
410267.039349937	12691811.5368749
416317.964101862	12687375.3741908
411875.472897625	12669144.1930390
409204.814065386	12667674.9320627
422142.231096318	12592759.2745269
416955.189617887	12592161.7397779
418741.378882328	12592206.8074580
414002.499460954	12592971.9509800
403252.037020468	12581052.3229651
421308.918742931	12595927.0122838
401359.682446102	12565392.3353356
410642.772089231	12648846.9224725
407950.465483311	12583598.9743623
407604.691043640	12583468.3278754
418415.026762023	12639088.3577008
410098.548686149	12662302.2934845
413017.587029342	12638644.0196325
416455.477575570	12685589.7355137
403468.843399876	12554448.1958662
408888.473874116	12651284.3836084
418415.026762023	12639088.3577008
406152.715305605	12636245.8705021
410860.328536914	12665627.4336445
407920.891646506	12674030.1268399
404342.255311991	12661432.9817869
418098.974407857	12653286.4128978
412042.817134935	12638819.4537352
407196.706168667	12648971.3280056
419109.165125392	12646684.6006253
406158.606562483	12660431.6853244
408038.243258429	12628495.1909920
407225.245009622	12564302.6394292
408292.131796822	12644632.6215678
417596.479960107	12686003.8831660
405149.762255052	12654341.5580579
407704.349227770	12645680.4414716
407878.583345977	12636991.0501782
408018.561420042	12653093.6726360
409493.606713834	12661338.2563694
409776.650946173	12645388.7776029
412434.075271158	12662074.6320600
407971.836741465	12642819.0775913
406469.675902426	12644203.2585539
407669.554857691	12647183.5954918
412934.023978969	12677461.7830095
408968.434250891	12646302.1086350
405828.127363599	12677076.8008963
405504.330913363	12668933.6676628
406336.046158118	12575337.6587892
409706.349655123	12676913.6614354
411192.405494135	12554850.8545015
410435.295567095	12554387.1371640
412113.121517335	12668564.7407714
410271.012582319	12648076.7143542
413686.711111683	12657800.1944779
411395.817454050	12644562.3554651
408158.264633605	12555176.7148939
406794.643872327	12581336.7433037
407497.189047588	12645866.2400157
409743.599928609	12565897.1232717
405751.423157964	12646837.4235879
403412.325067527	12583486.7412178
408048.927509286	12583363.2350292
402344.545607185	12572730.9628602
409700.511947005	12574836.0789473
407343.121878264	12583140.7507154
402486.991893847	12572025.5880104
408057.656718464	12555246.0643526
407340.924507369	12576012.5081223
420485.826794987	12595438.4878009
410478.174223085	12554337.4321734
405836.751844295	12575104.7852765
407489.876929996	12577582.4892908
409760.133624883	12569438.4238698
412492.332227432	12663419.7168758
404562.342387465	12658950.5371390
413987.549293388	12657722.1691711
413081.784303702	12682949.7563560
404650.830124115	12656237.6398235
408288.112590497	12649243.5108117
415671.708633212	12692534.0676370
407340.924507369	12576012.5081223
418267.139083074	12578915.9204536
407419.156967616	12576957.9184638
409328.746826069	12580310.3695928
409516.332074147	12647848.3036014
405488.286544773	12549091.8480094
406851.977856210	12579881.7520711
419155.931544767	12594591.5408658
418203.250675483	12655632.9943019
407190.407598195	12648985.6421657
407014.348189953	12575269.8825992
